id,ma_khach_hang,noi_dung_binh_luan,ngay_binh_luan,gio_binh_luan,so_sao,ma_san_pham
15082,2070,Dạ mụn dùng kem chống nắng được không ạ ?,9/4/2021,14:37,5,249500019
15083,161,"Tẩy trang sạch, mình dùng ko thấy cay mắt, hoặc có cay nhưng chỉ thoáng qua. Có bọt để tẩy trang ko rát, tiết kiệm nước tẩy trang hơn. Tổng quan cho 10/10, chắc chắn sẽ mua lại",20/01/2023,10:26,5,422211446
15084,1413,mềm da,17/04/2023,11:13,5,293500006
15085,135,"Đã dùng 2 cái, phục hồi siêu đỉnh",22/10/2024,6:08,5,422217971
15086,3044,Mình da dầu mụn và thật sự là mình cảm thấy da mình kh cải thiện j lắm trong khi mình đã sử dụng e nó đc 4 tháng rồi. Mình cảm thấy khá thất vọng vì có nhiều beauty blogger review e này tốt lắm. Có thể là da mình kh hợp,23/06/2019,17:57,2,343700002
15087,1167,"Thấy nhiều người bảo cần thời gian dài mới hiệu quả đẹp da, nhưng mình xài ổn áp lắm, tầm 2 tuần đã bắt đàu mịn da, làm mờ thâm mụn, giảm mụn thấy rõ luôn",17/11/2022,10:42,5,422208181
15088,4368,sử dụng chai thứ n,27/06/2023,23:50,5,100750038
15089,140,Mình thấy mask ko thẩm thấu nhanh đâu. Dưỡng hơi dày. Mng nên thử dùng sang mask tràm trà của Naruko mình thấy ok hơn. Bạn nào dùng loại này ok thỳ cứ dùng típ thui :3,4/6/2023,21:15,5,422203182
15090,173,Ok,8/11/2022,16:37,5,422211446
15091,1027,kem đỉnh thật thoa vô là mát,1/5/2023,20:04,5,422200236
15092,494,"đã sử dụng rất nhiều, nhưng hình như mỗi lô sản xuất ko giống nhau,khi thì mỏng dày ko đều,khi thì xù bong ra.",11/12/2022,0:30,4,422203776
15093,2433,Xài lên mặt mát mẻ lắm dịu nhẹ tốt,11/3/2021,10:49,4,308500037
15094,1457,"mình xài khá hợp với em này, mình xài sắp hết 1 chai nên lên đây đánh giá cho khách quan, em này không có mùi thơm, lên mặt khá nhiều bọt, rửa sạch nhưng không bị khô căng, rất rất ok nha, mình xài từ hồi còn mụn ẩn đầy trên trán và má, đến bây giờ mình xài hết chai mụn cũng giảm dần luôn",5/7/2022,0:05,5,422206537
15095,1429,"Srm này sử dụng dịu nhẹ da, không bọt nhưng cảm giác da sạch nhiều hơn so với sử dụng centaphil. Lần trước mình đi da liễu bác sĩ kê toa cho mình srm này sử dụng oke nên mình ord chai 200ml dùng luôn. Cảm giác thích lắm các bạn ạ giá cũng không quá đắt đâu mình mua chai 55ml sd tận 2 tháng. Chai 200ml này dự chắc hơn nữa năm í. Ai mới sd lần đầu để trải nghiệm nên sd loại 55ml là vừa nhé.",23/10/2020,11:05,5,293500043
15096,4022,"lotion hada labo xài hơi bị đã luôn, dưỡng da cấp ẩm tốt mà còn mềm mịn",31/05/2021,23:27,5,422207023
15097,2477,xài khá oke có mùi thơm tông màu rất tự nhiên tuy nhiên kcn hay chảy ra nắp kem mỗi lần chảy thấy đau ví lắm mng,5/8/2022,5:10,4,422211997
15098,1111,"Tẩy trang tốt hơn senka nha. Không mùi không màu, dịu nhẹ không châm chích da, da mình rất khô và nhạy cảm nhưng xài êm lắm. mình chỉ xài kem chống nắng và kẻ lông mày, tô son thường (ko phải loại lâu trôi) thì rất hài lòng em này. chai 100ml nhưng xài cũng lâu lắm nhé.",7/8/2022,23:57,5,422204884
15099,3534,"giờ đã tìm dk e kcn chân ái, dùng e này thik cực, ko bị bóng, nhờn rít và nặng mặt, e này cũng ko nâng toner còn có mùi thơm nữa :)",12/1/2022,8:40,5,201600072
15100,217,"Cảm giác hơi râm ran khi mới dùng ,dưỡng ẩm tốt, chai to mà rẻ nên dùng lâu hết :))",10/3/2022,21:30,4,100230026
15101,139,"Mình dùng hadalabo nắp trắng được 6 tháng thì được bạn mình gợi ý dùng sang loreal, mê luôn ngay giây đầu tiên",7/6/2023,10:27,5,422206648
15102,2886,đắp cấp ẩm cực đỉnh,26/01/2021,17:23,5,422201092
15103,2270,"Sản phẩm nâng tone tốt. Bết rít và dính vào đt, nên dùng kèm với bột phấn phủ sẽ ra lớp finish đẹp hơn.",4/4/2024,0:05,4,422208156
15104,494,"sản phẩm thì khỏi bàn, nhưng có bị vón khi đeo khẩu trang, cảm thấy khó chịu,và muốn rửa mặt liền.",11/12/2022,0:28,4,422216416
15105,1470,"Da bạn nào trắng và mịn,xài loại này rất đẹp và rẻ,che khuyết điểm nhẹ,nói chung ổn,mình da dầu,kg trắng lắm,có khuyết điểm nhiều,nhưng xài e này tạm ổn vì hợp với túi tiền.",8/4/2021,21:13,5,223600034
15106,730,dạ mình dầu mụn nhưng sài màu này rất hợp.k có gì để chê.giao nhanh nhân viên thận thiện dễ thương.10đ,23/03/2023,10:11,5,100230057
15107,777,"dùng ok, ổn",24/11/2021,9:01,5,245500002
15108,2374,"Sản phẩm tốt, thư giãn",29/04/2023,18:05,5,422202253
15109,2391,"Sử dụng dễ dàng, rất thoải mái, thư giãn tột độ.",28/04/2023,13:12,5,308500004
15110,668,Mình rất thích hasaki và sản phẩm tẩy trang này,4/5/2023,19:35,5,100230057
15111,694,"Mùi hương dễ chịu, làm mát nhanh, giá thành ổn",29/04/2023,10:45,5,204100054
15112,2739,"Không hiểu sao mình dùng bị vón cục, bết dính. Sáng mình serum -> kem dưỡng -> KCN mà thoa lên chỗ thấm ok chỗ thì bị vón kiểu như da khô tróc vãy, đã cố gắng tán cho đều nhưng vẫn thấy bị vón. KCN này tone màu lên nhẹ, thẩm thấu nhanh, khô thoáng, không nhờn, thoa lên nhìn thấy xíu bóng thôi chứ không như mấy KCN khác thoa lên nhìn tone trắng quá nhiều. Da mình bị mụn viêm cũng nhiều nhưng vẫn đc tư vấn dùng em KCN này",6/12/2022,7:51,3,422211276
15113,1353,M da dầu dùng e này khá hợp.,7/9/2022,12:30,5,422210784
15114,552,"Da mịn màng, căng bóng chỉ sau 1 lần dùng, thật bất ngờ",4/12/2022,9:01,5,100210023
15115,1199,Em này phải nói là đỉnh của chóp. Chất lỏng như sữa xài rất êm. Khả năng kiềm kháng nước cực tốt. Nhớ có lần quên bôi kcn tầm nửa ngày là mặt thành nguyên chảo dầu. Từ đó là kết luôn em kcn này làm chân ái của tui luôn. Kiềm dầu từ sáng đến tối luôn á k điêu đâu. Thoa lên ban đầu hơi bóng bóng nhưng tầm 3~5p sau là da bắt đầu set lại lớp mịn màng. Chất mỏng k bí đâu k lên mụn luôn. Ai phân vân thì mạnh dạn mua liền k hối hận đâu ❤,11/1/2022,22:20,5,249500007
15116,2387,"MÙI HƯƠNG DỄ CHỊU, LÀM MÁT NHANH, GIÁ THÀNH ỔN",28/04/2023,15:54,5,204100019
15117,1134,"sản phẩm rất tuỵt, lúc rửa bị rát rửa xong bị kích ứng ngứa chắc do da em không hợp sản phẩm",3/12/2021,11:15,2,422210980
15118,1088,"vô tình biết thôi chứ trước giờ không biết về Bom luôn, bạn mình dùng rồi chỉ thôi, trộm vía mình dùng lại thấy khá ok, sạch nhẹ mặt lắm trời, mùi trà hỗn hợp mát mát, bọt khá mịn nè, rửa xong đỡ căng khô với mìn thuộc da hh thiên dầu, thấy ẻm hơi flop chắc không ai review nên lên đánh giá. trừ 1 sao do giá ẻm hơi cao vs bao bì hong sang lắm, mong sau này hãng có thay màu nhựa :)))",12/5/2023,12:17,4,343100041
15119,1972,Tạm à,23/09/2024,13:43,3,422207413
15120,1090,"Mình thấy giao hàng nhanh, đóng gói ok , sản phẩm thì mình thấy ok lém. Mình sẽ ủng hộ shop tiếp",28/10/2021,9:28,5,422211183
15121,324,"Dịch vụ chậm, sản phẩm không có gì đặc biệt.",26/04/2023,12:40,2,422208974
15122,561,,13/07/2023,18:56,4,308500037
15123,3328,"Đủ dùng, chất lượng không nổi bật nhưng cũng không đáng để phàn nàn.",16/05/2023,10:57,3,308500015
15124,1522,"Cực đề cử cho mọi loại da, mê ẻm thiệt sự. Tui xài ẻm cũng là chai thứ 3 rồi, chắc chắn đi theo ẻm cả đời vì độ lành tính và cực sạch da dịu nhẹ",3/8/2020,0:32,5,377400001
15125,1415,,10/8/2022,23:11,5,422200632
15126,2455,,12/2/2020,17:06,5,308500018
15127,795,"Xài ok, mình da dầu dùng từ năm cấp 3 đến giờ năm 2 đại học vẫn xài.",29/11/2022,23:28,5,422207413
15128,494,"sản phẩm phù hợp với da dầu,sạch, mùi ko thích lắm, nhưng dùng tốt.",11/12/2022,0:18,4,204900004
15129,2285,"Theo cảm nhận của mình, độ tạo bọt tốt,da ẩm mượt, về mùi hương thì khá thơm, mua được giá tốt 228 cành chai 200ml, khá ưng. Mình rất thích những sản phẩm của Bioderma",9/11/2023,20:15,5,422211389
15130,494,"Sản phẩm không tệ lắm, nhưng vẫn thấy chưa hài lòng.",30/06/2019,14:12,2,248700076
15131,4385,"Xài rất tốt, nhẹ dịu cho cả mắt và môi, xài ko bị kích ứng đâu. Nhưng với mắt thì chưa tẩy được sạch lắm. Sẽ tiếp tục mua lại",23/02/2018,0:38,4,100750038
15132,1305,"Đã dùng hết 1 lọ lớn, ko thần thánh như lời PR, chắc tùy mỗi cơ địa ng ji ko pít, chứ mình da hh thiên dầu, cái chỗ nào h ko mụn nó nổi mụn, về da thì ko hề thấy đẹp lên hay khác biệt ji đâu",5/4/2022,0:15,4,253900004
15133,1621,"Mình sài nhiều loại kcn từ đắt tới rẻ nhưng vẫn ưng em này nhất, nâng tone nhẹ và dễ tán, nhưng vài tiếng sau da hơi bóng dầu nhẹ",26/01/2022,20:48,5,249500027
15134,3638,"Sản phẩm ở mức trung bình, dịch vụ còn nhiều bất tiện.",31/12/2020,12:30,2,224100007
15135,117,"rất ưng mặt nạ này luôn í, mình hay bị mụn xưng to nhưng mỗi lần đắp xong thì xẹp đi hẳn, mình đang xài hộp thứ 2 và chuẩn bị mua đến hộp thứ 3",6/4/2021,23:17,5,422202253
15136,547,"Xài tới chai thứ 3 roài không có gì để chê, 55ml xài sáng tối 8x8 là 16pump/ngày trong vòng 3 tháng mới hết lận đó bạn nào xài ít hơn mình nghĩ là nửa năm luôn Da mình trước đây hay bị đỏ, ngứa, mụn các loại mình xài em này kết hợp kem B5 của nhà LRP + kết hợp thêm một số sản phẩm khác + ăn uống khoa học thì tình trạng da mình khoẻ hơn rất nhiều",11/10/2022,14:19,5,422211878
15137,60,"chai toner này dưỡng ẩm rất tốt, máu khô ,mau thấm",30/04/2022,23:15,5,318900011
15138,262,hài lòng về sp của hasaki,15/07/2021,21:58,4,422202362
15139,1176,"mình da dầu mụn dùng thấy khá ổn không bị lên mụn thêm nhưng không thấy nâng tông,nhưng chống nắng có vẻ kém",22/08/2022,19:46,3,249500007
15140,443,"SỬ DỤNG DỄ DÀNG, RẤT THOẢI MÁI, THƯ GIÃN TỘT ĐỘ.",29/04/2023,17:06,5,422205164
15141,2437,"Mask này dùng thích thật sự luôn. Đắp xong sờ vô da căng mướt, cực mịn luôn",10/11/2020,20:51,5,308500013
15142,731,"Mua chai thứ 4 5 gì rồi, đúng kiểu tiền nào của nấy, xài ok hơn nhiều, mà dùng tẩy trang hàng ngày nên hơi hao",4/3/2023,19:08,5,200400004
15143,690,"Sử dụng dễ dàng, rất thoải mái, thư giản tột độ",30/04/2023,10:08,5,422205163
15144,412,Sản phẩm dùng tốt,9/4/2023,21:50,5,422208975
15145,793,"siêu đỉnh ấy! da em là da nhạy cảm sài không bị kích ứng nhee tẩy sạch với cực dịu nhẹ,em tẩy trang gần mắt nhưng không bị cay ạ",11/3/2021,14:06,5,100230057
15146,1248,bông cx tạm. nhiều sơ lắm. vs lại dể rách nha,30/05/2023,13:04,4,422212333
15147,3939,"Sản phẩm lỗi ngay từ khi nhận, không thể hài lòng.",26/10/2024,11:10,1,308500004
15148,265,giá rẻ hơn shopee mall và đc tặng chai mini,10/7/2021,17:40,5,422204259
15149,140,"Tẩy sạch lớp trang điểm, mắt, môi và ko gây kích ứng cho da nha mng",4/6/2023,19:19,5,422211446
15150,1151,"Mua 1 lúc 5 chai tại cửa hàng để tặng mấy đứa cháu. Mẫu mới xài êm nha, cảm giác xài xong da ẩm hơn, mịn màng. Nên mua luôn nha chị em",18/12/2022,12:08,5,422207423
15151,2641,"Bịch to dùng lâu lâm lunn, bông có dập viền không bị xơ, lau mịn êm",3/8/2022,6:44,5,422203301
15152,53,"Da mình là da siêu nhạy cảm, dễ kích ứng. Xài em này rất êm nha. Trộm vía là em nó có cấp ẩm cho da, apply lên da xong thấy da mướt đc xíu",18/08/2022,13:30,5,318900011
15153,327,Dịu nhẹ. Lưu ý loại này không cồn nhưng giá quá oke. Mình chỉ dùng kcn nên xài loại này thấy rất hợp.,1/9/2020,15:22,5,205100146
15154,4090,Tẩy tế bào chết mặt và body rất ổn và thơm,24/11/2023,11:35,5,422207812
15155,1084,Màu hồng sài thích lắm luôn. K cồn,2/3/2022,22:39,5,422204910
15156,69,"ai mới dùng chắc sẽ thấy mùi hơi hắc nhưng dùng đến lần 2,3 thì thấy quen ngay , mình thuộc da dầu mụn nên thấy loại này tẩy da chết chỉ ở mức độ trung bình thôi nhưng vs giá này thì cũng ko đòi hỏi quá đc",16/11/2021,17:21,4,245500001
15157,2993,"Chất kem mỏng nhẹ, thấm nhanh. Kiềm dầu tốt",24/08/2023,13:57,5,422209420
15158,1736,Mùi dễ chịu giảm mụn,20/11/2023,9:27,5,100220009
15159,1158,"Siêu kiềm dầu, k bị bết rít, thấm nhanh. có nâng tông nhẹ.",17/05/2024,11:05,5,422217292
15160,3682,Không biết người khác xài sao nhưng bản thân mình thấy rất tốt. Dưỡng chất nhiều và đặc biệt là chất liệu mặt nạ cực mỏng nhẹ và êm ái không bị xơ gây rát da như sp khác.,1/12/2022,1:59,5,422205808
15161,330,"Thấm nhanh, có mùi thơm nhẹ rất thích. Không gây kích ứng nhiều, mình da dầu mụn nha mn",28/07/2020,9:41,5,377400002
15162,2181,,11/7/2020,20:51,5,343700002
15163,438,mình còn pb cũ ko ak,16/11/2023,10:04,5,204900013
15164,2087,"Siêu thơm, xài xong da siêu thích lun í. Điểm trừ là nắp hơi khó đóng. High recommend nhen. Hasaki giao hàng đúng nhanh lun. Đặt hàng trưa thứ 7 là trưa CN có rùi.",20/06/2021,10:51,5,422202025
15165,1477,"sp xài ổn hơi khô da, nên xài kèm dưỡng ẩm, mình hay sd size 50ml đã mua xài lại nhiều lần",19/09/2021,19:35,5,422210784
15166,3392,"Sản phẩm không đúng như mô tả, rất bực mình.",5/9/2020,0:30,1,422204259
15167,2410,có lẽ không cần review quá nhiều về em mặt nạ siêu đình đám này nữa rồi 5 sao không có gì để chê,16/11/2022,13:52,5,308500037
15168,1728,Hàng tới tay đóng gói cẩn thận chất lượng miễn chê,20/11/2023,12:44,5,100240016
15169,1907,Rất hài lòng,18/07/2022,15:43,5,222600006
15170,1911,"Mình dùng sau khi peel da, mặt bong tróc, rát, sưng. Dùng vài hôm kết hợp với mask smas, dưỡng centella thấy cực kì hài lòng luôn. Tuy giá cũng khá cao so với nhiều sản phẩm B5 nhưng kết quả ổn. Sẽ mua tiếp",23/05/2022,8:26,5,100210023
15171,130,"Dùng chắc đc 5 6 chai j r, do tui chỉ dùng kcn th nên thấy tẩy trang sạch mịn kh khô da, da tui mỏng nhạy cảm mà kh bị kích ứng hay j đâu nha giá v hợp lí qtr nên mua luôn nha",21/08/2023,11:30,5,205100146
15172,2251,Giá rẻ nên xài lâu mới thấy hiệu quả,17/03/2023,22:01,5,371600007
15173,4113,Tẩy da chết cho body và mặt điều rất ổn và thơm,18/11/2023,17:05,5,422207812
15174,2407,"đắp khô kg bị rết,cảm giác ti h chất thấm trọn vào da.Da ẩm mướt nhẹ,căng mịn,có thể skincare các bước típ theo",25/02/2023,21:26,4,422205164
15175,1210,kcn tốt shop than thiện giao hàng nhanh,14/06/2021,11:08,5,422215804
15176,740,"dùng hết 1 chai sạch mụn đầu đen luôn nha mn, đã dùng qua chai thứ 2",5/6/2024,16:17,5,422210957
15177,2399,"Sử dụng dễ dàng, rất thoải mái, thư giãn tột độ",27/04/2023,16:10,5,308500018
15178,333,So với tầm giá 100k thì chai này phải cho 5 sao. Dùng chai hồng có cấp ẩm dù ghi cho da khô nhưng da dầu mụn như mình xài vẫn được có hoa hồng nhiều nên da mịn hẳn ra sạch nữa mình dùng xong rồi kem trị mụn có hiệu quả hơn mấy cái mụn cũng lặn đi chắc do da sạch thông thoáng nên dễ thấm kem nhưng mà da của ai dầu nhiều quá thì dùng loại xanh đậm nhé còn mình do giảm dầu nhiều rồi nên dùng loại hồng này.,26/06/2020,19:36,5,205100136
15179,1933,"Kem chống nắng kiềm dầu ,nâng tông tự nhiên",17/09/2021,12:26,5,249500028
15180,1068,tẩy trang sạch nếu mkup nhẹ tầm 2 bông có mùi thơm nha mkup đậm thì tầm 3 4 bông,18/05/2023,9:23,5,422220606
15181,1669,mình thuộc da dầu nhiều mụn. chất kem em này nhìn thì đặc nhưng thấm rất nhanh.mình dùng retinol kèm em này dưỡng ẩm phục hồi rất tốt. rất đáng để mua lại.,22/12/2021,8:41,5,318900005
